example_id,pair_id,conversation_id,customer_message,context_before_customer,brand_response,is_initial_inquiry,existing_heuristic_intent,existing_candidate_intents,hard_case_category,response_type,sampling_stratum,human_primary_intent,human_secondary_intents,human_is_ambiguous,human_is_multi_intent,human_notes,annotation_status,annotation_method,suggested_primary_intent,suggested_secondary_intents,suggested_is_ambiguous,suggested_is_multi_intent,suggested_notes,suggestion_confidence,suggestion_reasoning
cand_0159,pair_1728505_1728504,1728505,PUT THIS ON REPEAT!!! @115888 #athenakoumis #NowPlaying #freshfinds @125633 https://t.co/J3ccdpyMir,,@522603 Hey there! We appreciate your feedback. We were sure to pass this on to the right folks 🤘 /KP,True,playlist_library_curation,playlist_library_curation,normal,Information / Explanation,intent_coverage_playlist_library_curation,,,,,,pending,,playlist_library_curation,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playlist_library_curation in the documented taxonomy.
cand_0160,pair_1748250_1748249,1748250,@SpotifyCares Please please partner with Headspace to bring the Spotify + Headspace student bundle to the US.,,"@526992 Hey! We don't have any info on this yet, but we'll make sure to pass on your suggestion /JP",True,other_miscellaneous,,normal,Other / Miscellaneous,intent_coverage_other_miscellaneous,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0161,pair_1751391_1751390,1751394,@527691 @SpotifyCares Chrome Version 59.0.3071.115 (Official Build) (64-bit) -- literally same scenario. PC though.,"Customer: @SpotifyCares Y'all having a server error? I can't use the browser version right now. Keeps redirecting me to the login page.
Brand: @527690 Hey Yusef! Do you get an error when trying to load the web player? Can you send us the device and OS you're using? /SJ
Customer: @SpotifyCares @527690 Same issue as well. Chrome (59.0.3071.115), Mac. Web browser version.",@527690 Thanks. Does this happen even when using an incognito window or another web browser? Let us know how it goes /SJ,False,account_access_credentials,,normal,Clarification / Request for Info,multi_turn_followup,,,,,,pending,,account_access_credentials,,False,False,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,medium,"Customer follow-up is underspecified, but preceding context matches account_access_credentials."
cand_0162,pair_1776972_1776974,1776972,Ok @115888 you have things to explain here. Which playlists get me in #StrangersThings Mode https://t.co/FeB3CjYliI,,"@533963 1: Hey! To see this mode, you need to be on the now playing screen, just tap the song playing to view the album art. /BH",True,playlist_library_curation,playlist_library_curation,normal,Other / Miscellaneous,intent_coverage_playlist_library_curation,,,,,,pending,,playlist_library_curation,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playlist_library_curation in the documented taxonomy.
cand_0163,pair_1787495_1787494,1787497,"@SpotifyCares I can not remember I have EVER listened to the Scorpions on Spotify, but I may be wrong on that. It’s also very far from the usual styles I listen to, that’s why I was so surprised. OTOH, I often like out-of-band suggestions from Spotify.","Customer: And suddenly I have The Scorpions in my @115888 release radar. NO! NOOOO! NO!
Brand: @536999 Hey there! The more you use Spotify, the more personalized Release Radar becomes. Carry on listening to the songs you love. Hope that helps 🙂 /AC","@536999 We understand. Don't worry, we'll pass your feedback to the right team. Keep listening to more of your favourite tunes. This will mix things up. Let us know if we can help with anything else /AC",False,playlist_library_curation,,normal,Other / Miscellaneous,multi_turn_followup,,,,,,pending,,playlist_library_curation,other_miscellaneous,True,True,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Multiple taxonomy patterns matched (playlist_library_curation, other_miscellaneous); guideline priority rules select playlist_library_curation."
cand_0164,pair_1789318_1789317,1789318,"@115888 I can't play anything by Lorde, wtf m8? legal bs or a glitch?",,"@537493 Hey there! Are you getting any specific error messages? If so, can you send us a screenshot of it? /FR",True,playback_streaming_issue,playback_streaming_issue,normal,Clarification / Request for Info,intent_coverage_playback_streaming_issue,,,,,,pending,,playback_streaming_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playback_streaming_issue in the documented taxonomy.
cand_0165,pair_1789320_1789322,1789326,@SpotifyCares Nope ... Same ...,"Customer: Hey @SpotifyCares why are a whole bunch of songs unplayable from my phone but play perfectly well on my computer ...
Customer: @SpotifyCares Not one song in this playlist plays ... https://t.co/jM4vOjcRIO
Customer: @SpotifyCares Humble by Kendrick Lamar plays on and off ... Some days it does some days not
Brand: @537494 Hey there! Can you try logging out &gt; restarting your device &gt; logging back in? See if that helps /RH",@537494 Thanks for giving it a shot. Best thing to try here is a reinstall. Just follow the steps at https://t.co/EqisDMwZAT /RH,False,playback_streaming_issue,,context_dependent_followup,Troubleshooting / Actionable,hard_case_context_dependent_followup,,,,,,pending,,playback_streaming_issue,playlist_library_curation,True,True,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Multiple taxonomy patterns matched (playback_streaming_issue, playlist_library_curation); guideline priority rules select playback_streaming_issue."
cand_0166,pair_1791760_1791759,1791760,@SpotifyCares DM me please. Having issues with your app on Roku.,,"@538181 Hi Celine, we're here to help! Can you shoot us a DM with what's going on, as well as your account's username? We'll check it out /WW https://t.co/ldFdZRiNAt",True,app_technical_device,app_technical_device,normal,Redirect / DM,intent_coverage_app_technical_device,,,,,,pending,,app_technical_device,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching app_technical_device in the documented taxonomy.
cand_0167,pair_1792816_1792815,1792816,@115888 @SpotifyCares pleas please update your funkrock playlist I need my fix https://t.co/V7X5JyhSDX,,"@538489 Hey! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /RB",True,playlist_library_curation,"playlist_library_curation,app_technical_device",multi_intent,Other / Miscellaneous,hard_case_multi_intent,,,,,,pending,,playlist_library_curation,app_technical_device,True,True,Brand response shown for reviewer orientation only.,medium,"Multiple taxonomy patterns matched (playlist_library_curation, app_technical_device); guideline priority rules select playlist_library_curation."
cand_0168,pair_1801882_1801881,1801882,"@SpotifyCares how come Spotify doesnt work on the new ""everywhere"" to hear it on multiple Amazon echos in one house? Pandora, TuneIn do",,"@541408 Hey, thanks for reaching out! This is something we'd love in future, so we'll let our devs know you'd like to see it integrated 🙂 /J",True,unclear_insufficient_context,,normal,Other / Miscellaneous,intent_coverage_unclear_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0169,pair_1805506_1805505,1805506,"I'm trying to add one member of my family that suddendly was removed, but I receive error message ""600 - Oops.."" @403431",,@542493 Hey there! Help's here. Can you DM us all your accounts' email addresses or usernames? We'll take a look backstage /PB https://t.co/ldFdZRiNAt,True,content_catalog_licensing,content_catalog_licensing,normal,Redirect / DM,intent_coverage_content_catalog_licensing,,,,,,pending,,content_catalog_licensing,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching content_catalog_licensing in the documented taxonomy.
cand_0170,pair_1806014_1806013,1806014,Is there a limit to how many songs you can have in your @115888 Premium library?,,@306504 Hey Thom! There's currently a 10k limit in Your Music (Songs + Albums + Artists). More info here: https://t.co/59ABtm5Ftl /RA,True,playlist_library_curation,playlist_library_curation,normal,Other / Miscellaneous,intent_coverage_playlist_library_curation,,,,,,pending,,playlist_library_curation,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playlist_library_curation in the documented taxonomy.
cand_0171,pair_1831276_1831275,1831276,@spotifycares you charged me twice for my service this month,,@278435 Hi! Help's here. Can you DM us your account's username or email address? We'll take a look under the hood /CP https://t.co/ldFdZRiNAt,True,billing_subscription_payment,billing_subscription_payment,normal,Redirect / DM,intent_coverage_billing_subscription_payment,,,,,,pending,,billing_subscription_payment,,False,False,Brand response shown for reviewer orientation only. Financial-support category requires human review before final annotation.,high,Customer message contains specific evidence matching billing_subscription_payment in the documented taxonomy.
cand_0172,pair_1835318_1835317,1835318,@SpotifyCares @125633 Hi I reached out through email weeks ago requesting an artist separation. Still haven't heard back. Pls help,,"@550410 Hey Jake, help's here! Could you DM us the email address you used to reach out? We'll take a look into things /SP /SP https://t.co/ldFdZRiNAt",True,content_catalog_licensing,content_catalog_licensing,normal,Redirect / DM,intent_coverage_content_catalog_licensing,,,,,,pending,,content_catalog_licensing,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching content_catalog_licensing in the documented taxonomy.
cand_0173,pair_1844549_1844550,1844554,@SpotifyCares it happens nearly all the time no matter if I’m connected to a speaker or not. Like today I put a playlist of 80 songs on shuffle and the first five songs were from the same album and each time I’d reshuffle I’d keep getting that same album even though I only had 13 songs from it,"Customer: @SpotifyCares I don’t know if you guys are aware or if this is a widespread problem but for the past month or so when I shuffle songs it doesn’t shuffle right.  If I have an album on a playlist it will play all the songs from that album and not play anything else.  It’s annoying.
Brand: @83766 Hey! Can you let us know if you're using Shuffle with Connect? We'll check things out for you /YM
Customer: @SpotifyCares What the H E C K does “Shuffle with Connect mean”?
Brand: @466624 Does this happen when you're listening on a Wi-Fi-connected speaker or TV, using the Spotify app as a remote? /YM",@466624 1: We’ll get this passed onto the right team. It'd be best if you can also share your feedback here: https://t.co/T3vZnSL3od.,False,playlist_library_curation,playlist_library_curation,normal,Other / Miscellaneous,multi_turn_followup,,,,,,pending,,playlist_library_curation,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playlist_library_curation in the documented taxonomy.
cand_0174,pair_1849756_1849754,1849756,@SpotifyCares I signed up for free trial of premium and when I log into my desktop app it still shows as Spotify free account.,,"@553804 Hey Eric, we're here to help! Could you send us a DM with your account's email address and username? We'll take a look backstage /RV https://t.co/ldFdZRiNAt",True,app_technical_device,app_technical_device,normal,Redirect / DM,intent_coverage_app_technical_device,,,,,,pending,,app_technical_device,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching app_technical_device in the documented taxonomy.
cand_0175,pair_1853284_1853283,1853285,"@SpotifyCares @37032 I’ve deleted it , I’ve turned off my phone and i log out and still doesn’t play my music",Customer: @SpotifyCares I press on an album &amp; it doesn’t play :/ then I press on a different one it plays all I’m trying to do it listen to @37032,"@554569 Hey, help's here! Are you getting an error message? If so, a screenshot would come in handy /RH",False,account_access_credentials,"account_access_credentials,playlist_library_curation",multi_intent,Other / Miscellaneous,hard_case_multi_intent,,,,,,pending,,account_access_credentials,playlist_library_curation,False,True,Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,medium,"Multiple taxonomy patterns matched (account_access_credentials, playlist_library_curation); guideline priority rules select account_access_credentials."
cand_0176,pair_1853474_1853475,1853479,@SpotifyCares Nope,"Customer: .@115888 that was NOT 30 minutes
Brand: @554621 Hey there! Can you let us know what's happening exactly? We'll see what we can suggest /FR
Customer: @SpotifyCares I listen to the ad for 30 minutes of ad free music and then 3 songs later I get another ad🤔
Brand: @554621 That doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset /FR","@554621 1: Thanks for confirming! Just to check, did you definitely watch the video ad that grants you 30 minutes ad-free... /FR",False,app_technical_device,,context_dependent_followup,Generic Acknowledgement,hard_case_context_dependent_followup,,,,,,pending,,app_technical_device,,False,False,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Customer follow-up is underspecified, but preceding context matches app_technical_device."
cand_0177,pair_1853555_1853554,1853555,@115888 where is the This Is @57095 playlist?,,"@554632 Hey! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion 🙂 /CH",True,playlist_library_curation,playlist_library_curation,normal,Other / Miscellaneous,intent_coverage_playlist_library_curation,,,,,,pending,,playlist_library_curation,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playlist_library_curation in the documented taxonomy.
cand_0178,pair_1871485_1871487,1871485,Yoooo @115888 got this lifting sanctions off Sudan wrong! I can't use the app without vpn for the 1st time in 2 years wtf,,"@558881 2: add your email at https://t.co/X8DVSX9QgM. Also, we don't support the use of VPN and can't guarantee that it'll always work /LO",True,other_miscellaneous,,sarcasm_slang_hostile,Other / Miscellaneous,hard_case_sarcasm_slang_hostile,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0179,pair_1872342_1872341,1872342,"Bakit kapag sa smart TV, hindi shuffled plus unlimited skips kahit free lang naman subscription ko? 😂 @115888 https://t.co/fbhWnTjdVL",,"@559109 Hey Diana! We've no Filipino support, but we can help in English. Just give us more info on what's going on. We'll do our best to help /MT",True,playback_streaming_issue,playback_streaming_issue,normal,Other / Miscellaneous,intent_coverage_playback_streaming_issue,,,,,,pending,,playback_streaming_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playback_streaming_issue in the documented taxonomy.
cand_0180,pair_1882096_1882095,1882096,"@3493 Excited to sign up for a family plan... gave up after 30 minutes of ""expired forms"" and ""Invalid Postal Codes.  Frustrating.",,"@561659 Hey there, help's here! Can you DM us a screenshot of what you're seeing on your end? We'll see what we can suggest 🙂 /CG https://t.co/ldFdZRiNAt",True,plan_management_discount,plan_management_discount,normal,Redirect / DM,intent_coverage_plan_management_discount,,,,,,pending,,plan_management_discount,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching plan_management_discount in the documented taxonomy.
cand_0181,pair_1882953_1882952,1882953,"@SpotifyCares My family can't sign into their accounts.  We're on Premium Family.  Please help! Yes, they're in the same home.",,@561920 Hey! Help's here. Can you DM us the email addresses tied to the accounts included in your Family plan? We'll take a look backstage /RA https://t.co/ldFdZRiNAt,True,plan_management_discount,plan_management_discount,normal,Redirect / DM,intent_coverage_plan_management_discount,,,,,,pending,,plan_management_discount,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching plan_management_discount in the documented taxonomy.
cand_0182,pair_1895394_1895393,1895394,"@116130 hi, my sis is trying to reset her password but when she gets the email, the reset link is NOT there. please help!!!!",,@564948 Hi Cheney! Help's here. Can you DM us your sister's account's username or email address? We'll check things backstage /MU https://t.co/ldFdZRiNAt,True,account_access_credentials,account_access_credentials,normal,Redirect / DM,intent_coverage_account_access_credentials,,,,,,pending,,account_access_credentials,,False,False,Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,high,Customer message contains specific evidence matching account_access_credentials in the documented taxonomy.
cand_0183,pair_1907103_1907101,1907103,R U KIDDING ME I DONT HAVE SPOTIFY IN MY COUNTRY,,@568221 Hey Stella! We're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP /MV,True,content_catalog_licensing,content_catalog_licensing,normal,Other / Miscellaneous,intent_coverage_content_catalog_licensing,,,,,,pending,,content_catalog_licensing,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching content_catalog_licensing in the documented taxonomy.
cand_0184,pair_1908253_1908252,1908253,@115888 cheers for randomly deleting all my downloads.,,@568473 Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /MQ,True,offline_downloads_issue,offline_downloads_issue,normal,Other / Miscellaneous,intent_coverage_offline_downloads_issue,,,,,,pending,,offline_downloads_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching offline_downloads_issue in the documented taxonomy.
cand_0185,pair_1911975_1911974,1911977,@139985 @SpotifyCares anything new on why his music is being removed?,"Customer: #NewProfilePic https://t.co/LdA0NJtrEC
Customer: @139985 Your music is gone from Spotify again 😕",@139984 Hey! Licensing agreements can affect music availability. There's info about Spotify content here: https://t.co/YlV1IAXwsi. Let us know if there's anything else /RC,False,content_catalog_licensing,content_catalog_licensing,normal,Information / Explanation,multi_turn_followup,,,,,,pending,,content_catalog_licensing,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching content_catalog_licensing in the documented taxonomy.
cand_0186,pair_1920804_1920803,1920806,@571821 @115888 Bunch of orchestra and Gaelic singers 😭😭,"Customer: Patiently waiting on @115888 to correct my artist profile and take off all the music that’s not mine 😣
Customer: @571820 @115888 haha what the hell? just had a look, some random stuff up there","@571820 Hey! You can contact our Artist team here: https://t.co/p1wbtdELHu! If you've reached out, DM us your email address &amp; we'll chase it up /TF",False,content_catalog_licensing,,normal,Redirect / DM,multi_turn_followup,,,,,,pending,,content_catalog_licensing,,False,False,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Customer follow-up is underspecified, but preceding context matches content_catalog_licensing."
cand_0187,pair_1921508_1921507,1921508,"i cant connect on my computer!!!!!!!!!!!!!!!!!! this fucking sucks, i love spotify, please have domeone from customer support help me",,"@572021 Hey Matt, help's here! Are you getting any specific error messages? Can you DM us your account's email address? We'll check things out /KC https://t.co/ldFdZRiNAt",True,unclear_insufficient_context,,sarcasm_slang_hostile,Redirect / DM,hard_case_sarcasm_slang_hostile,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0188,pair_1927969_1927968,1927969,"@SpotifyCares Hi! Just learned you bill my dad, Mel Tormé, as the ""Velvet Frog"" Hmmm...Please correct.  He was the one and only Velvet Fog.",,@573769 Hi Daisy! Can you DM us your account's email address or username? A screenshot of what you're seeing will be super helpful too /GT https://t.co/ldFdZRiNAt,True,billing_subscription_payment,billing_subscription_payment,normal,Redirect / DM,intent_coverage_billing_subscription_payment,,,,,,pending,,billing_subscription_payment,,False,False,Brand response shown for reviewer orientation only. Financial-support category requires human review before final annotation.,high,Customer message contains specific evidence matching billing_subscription_payment in the documented taxonomy.
cand_0189,pair_1938161_1938162,1938163,"@SpotifyCares and there's no way to go back online from the login screen. So I had to wipe the app. Now I'm on a plane without my music, which sucks.","Customer: Hey @115888 I'm traveling and got hit with a really annoying bug. Android app kicked me to sign in when offline mode. Had to clear all...
Customer: @115888 data to be able to sign back in. Of course that meant I lost all my downloaded music. So yeah, traveling, this sucks.
Brand: @576541 Hey James, sorry to hear that! The steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF should help with this /MG
Customer: @SpotifyCares None of those apply. It's certainly a bug. The app kicked me to the login screen and login doesn't work offline, you have to ""go online"".",@576541 Apologies for the inconvenience. Could you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt,False,account_access_credentials,"account_access_credentials,playlist_library_curation",multi_intent,Redirect / DM,hard_case_multi_intent,,,,,,pending,,account_access_credentials,playlist_library_curation,False,True,Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,medium,"Multiple taxonomy patterns matched (account_access_credentials, playlist_library_curation); guideline priority rules select account_access_credentials."
cand_0190,pair_1941628_1941627,1941628,@115888 Why are adverts playing on top of our music on desktop? ☹️,,"@577399 Hey, that doesn't sound right. Can you let us know the operating system and Spotify version you're using? We'll see what we can suggest /RH",True,playback_streaming_issue,playback_streaming_issue,normal,Clarification / Request for Info,intent_coverage_playback_streaming_issue,,,,,,pending,,playback_streaming_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playback_streaming_issue in the documented taxonomy.
cand_0191,pair_1949202_1949201,1949202,love it if someone could share exactly how to merge a personal @115888 account to an artist one?,,@579059 Hey there! Can you let us know the email addresses of your accounts via DM? We'll see what we can suggest /PL https://t.co/ldFdZRiNAt,True,content_catalog_licensing,content_catalog_licensing,normal,Redirect / DM,intent_coverage_content_catalog_licensing,,,,,,pending,,content_catalog_licensing,other_miscellaneous,True,True,Brand response shown for reviewer orientation only.,medium,"Multiple taxonomy patterns matched (content_catalog_licensing, other_miscellaneous); guideline priority rules select content_catalog_licensing."
cand_0192,pair_1950478_1950477,1950478,"@SpotifyCares I have a paid subscription but it is still saying it’s a free account and playing ads, no skips etc.
Can someone please help?",,@579325 Hi Siobhan! We've just replied to your DM. We'll be happy to continue helping there /BD,True,playback_streaming_issue,"playback_streaming_issue,billing_subscription_payment",multi_intent,Other / Miscellaneous,hard_case_multi_intent,,,,,,pending,,playback_streaming_issue,billing_subscription_payment,True,True,Brand response shown for reviewer orientation only.,medium,"Multiple taxonomy patterns matched (playback_streaming_issue, billing_subscription_payment); guideline priority rules select playback_streaming_issue."
cand_0193,pair_1952705_1952704,1952705,@SpotifyCares hi I have an issue I need help with as I have 2 accounts that need putting together...help am a novice!,,"@579803 Hi Jenny, help's here! Can you DM us both account's usernames and email addresses? We'll get this sorted /TY https://t.co/ldFdZRiNAt",True,unclear_insufficient_context,,normal,Redirect / DM,intent_coverage_unclear_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0194,pair_1954789_1954788,1954789,ok @spotifycares pls can u care to not put playlist radio on when im just wanting to listen to my playlist rather than songs i MIGHT want,,@580257 Hey there! Could you DM us your account's username and email address? We'll see what we can suggest /DF https://t.co/ldFdZRiNAt,True,playlist_library_curation,playlist_library_curation,normal,Redirect / DM,intent_coverage_playlist_library_curation,,,,,,pending,,playlist_library_curation,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playlist_library_curation in the documented taxonomy.
cand_0195,pair_2550456_2550457,1956605,@SpotifyCares 8.4.24.506 and iOS 11.0.3,"Customer: @115888 any reason as to why my songs aren’t showing up on the lock screen? Or in my control centre?
Brand: @580640 Hey there! What device, operating system, and Spotify version are you using? We'll see what we can suggest /NG
Customer: @SpotifyCares On iPhone 6S and Spotify Premium!
Brand: @580640 2: and head to Settings &gt; About. As for the iOS, open Settings &gt; General &gt; About /NG",@580640 Got it. Does logging out then back in make any difference? Restarting your device might help too /NG,False,unclear_insufficient_context,,context_dependent_followup,Troubleshooting / Actionable,hard_case_context_dependent_followup,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0196,pair_1956771_1956769,1956771,how do you get rid of songs on spotify that take up your storage,,"@580677 Hey there! Can you let us know your device, operating system, and version of Spotify you're using? We'll see what we can suggest /AG",True,offline_downloads_issue,offline_downloads_issue,normal,Clarification / Request for Info,intent_coverage_offline_downloads_issue,,,,,,pending,,offline_downloads_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching offline_downloads_issue in the documented taxonomy.
cand_0197,pair_1961252_1961251,1961252,@SpotifyCares Hey suddenly unable to download my music but my sub is paid until the 8th. Need some help figuring what is up :),,"@581654 Hey, that doesn't sound good! Can you DM us your account's username and email address? We'll take a look under the hood /MS https://t.co/ldFdZRiNAt",True,offline_downloads_issue,"offline_downloads_issue,billing_subscription_payment,playlist_library_curation",multi_intent,Redirect / DM,hard_case_multi_intent,,,,,,pending,,offline_downloads_issue,"billing_subscription_payment,playlist_library_curation",True,True,Brand response shown for reviewer orientation only.,medium,"Multiple taxonomy patterns matched (offline_downloads_issue, billing_subscription_payment, playlist_library_curation); guideline priority rules select offline_downloads_issue."
cand_0198,pair_1961527_1961528,1961534,@SpotifyCares I'll let you know.,"Customer: Hey @115888 I don't mind ads one bit in your web player, but audio ads that play *during* the song? That's a bit concerning.
Customer: @581715 @115888 is that starting to happen?
Customer: @581716 @115888 Happening to me right now anyway. It's a @20793 ad
Customer: @581715 @115888 @20793 Does it pause the song or play over top?
Customer: @581716 @115888 @20793 Plays over the song I'm listening to. I have to believe it's a mistake somewhere down the line and not an intentional thing
Brand: @581715 Hey there! Could you let us know what device/OS you're using? We'll see what we can suggest /DF
Customer: @SpotifyCares Chrome browser,  windows 7. It's the web-based player
Brand: @581715 Thanks. Just to check, are there any other apps open when this happens? Also, is this happening to a specific playlist or album? /AK
Customer: @SpotifyCares There were a number of apps &amp; tabs open. Occurred during ""assassination of Jesse James by coward Robert Ford"" sountrack.
Brand: @581715 Hmm. Can you check if this happens when there are no other apps open? We'll keep an eye out for your update /AK",@581715 Sounds like a plan! We’ll be waiting for your message /TM,False,playback_streaming_issue,,context_dependent_followup,Other / Miscellaneous,hard_case_context_dependent_followup,,,,,,pending,,playback_streaming_issue,"playlist_library_curation,app_technical_device,other_miscellaneous",True,True,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Multiple taxonomy patterns matched (playback_streaming_issue, playlist_library_curation, app_technical_device, other_miscellaneous); guideline priority rules select playback_streaming_issue."
cand_0199,pair_1962700_1962697,1962703,@SpotifyCares  https://t.co/XWgIBYZOAj,"Customer: @SpotifyCares not sure why but my phone Samsung Galaxy S7 stops the app randomly sometimes. Also the background mode goes away too. Help?
Brand: @581974 Hey there! Can you let us know the Android and Spotify versions you're using? We'll see what we can suggest /RH",@581974 Thanks. Can you try logging out &gt; restarting your phone &gt; logging back in? Let us know if that makes a difference /RH,False,playback_streaming_issue,,context_dependent_followup,Troubleshooting / Actionable,hard_case_context_dependent_followup,,,,,,pending,,playback_streaming_issue,,False,False,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Customer follow-up is underspecified, but preceding context matches playback_streaming_issue."
cand_0200,pair_1970265_1970264,1970265,"@SpotifyCares I don't know if this is where I should ask but, will we ever get a ""remove from this playlist"" option here on this list? https://t.co/ShCSOeXUeR",,@583650 Hey! Can you send us a DM with your account's email address/username and the playlist link? Just tap the three dots &gt; Share &gt; Copy Link /XF https://t.co/ldFdZRiNAt,True,playlist_library_curation,playlist_library_curation,normal,Redirect / DM,intent_coverage_playlist_library_curation,,,,,,pending,,playlist_library_curation,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playlist_library_curation in the documented taxonomy.
cand_0201,pair_1978280_1978282,1978284,@SpotifyCares I tagged as Chrome for Mac.,"Customer: @115888 How do I change the order of songs in a playlist, please? #macOS #Chrome #techsupport
Brand: @128896 Hi Jade! Are you using the Spotify desktop app or the web player? Let us know, and we'll see what we can do 🙂 /MS",@128896 2: You can also find all the info on how to sort the songs in your playlists and more at https://t.co/27tQ1AasOw /BH,False,playlist_library_curation,,context_dependent_followup,Other / Miscellaneous,hard_case_context_dependent_followup,,,,,,pending,,playlist_library_curation,app_technical_device,True,True,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Multiple taxonomy patterns matched (playlist_library_curation, app_technical_device); guideline priority rules select playlist_library_curation."
cand_0202,pair_1980394_1980393,1980394,How is @115888 taking up so much room? I delete and redownload bi-weekly. I don't have any offline downloads either. ☹️ #1stWorldProblems https://t.co/ctKYZK7mif,,"@586234 Hey Aaron, thanks for the screenshot! Can you DM us your account's email address so we can take a closer look backstage? /RR https://t.co/ldFdZRiNAt",True,offline_downloads_issue,offline_downloads_issue,normal,Redirect / DM,intent_coverage_offline_downloads_issue,,,,,,pending,,offline_downloads_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching offline_downloads_issue in the documented taxonomy.
cand_0203,pair_1988805_1988804,1988805,@SpotifyCares y'all still don't got baby come back on the baby come back album by player wtf,,"@588623 Hey, help's here! Can you DM us your account's email address and the country you're in right now? We'll check backstage /GK https://t.co/ldFdZRiNAt",True,other_miscellaneous,,sarcasm_slang_hostile,Redirect / DM,hard_case_sarcasm_slang_hostile,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
